142034		2e3	500	10	10	4	4
142134		2e3	500	1	1	2	2
142166		1e5	2e4 	1	1	4	4
142281		2e3 	500 	10	10	0 	0
142536		2e3 	500 	10	10	4	4
142659		2e3	500	1	1	1	1
142734		2e3	500	1	1	0	0
143975		1e5 	1e5 	10	10	4	4	
143977		1e5 	1e5 	1	1	4	4
143980		500 	500 	10	10	4	4
144235		1e5	500 	10	10	4	4
144398		1e5	1e5	1	1	0	0
144410		1e5	1e5 	1	1	3	3
144544		1e5	1e5	1	1	5	5
145338		1e5	1e5	10	10	5	5
145347		1e5	1e5	1	1	5	5
145374		1e5	1e5	10	10	5	5
145375		1e5	1e5	10	10	4	4
145431		1e5	1e5	1	1	5	5
145486		500	500	1	1	1	1
145527		500	500	10	10	2 	2
145564		1e5	1e5	10	10	3	3
145600		500 	500	10	10	2	2
145811		1e5	1e5 	10	10	3	3
145850		1e5	1e5	1	1	5	5
146020		1e5	1e5	10	10	5	5
146038		1e5	1e5	1	1	5	5
146121		1e5	1e5	10	10	5	5
146148		1e5 	1e5	1	1	5	5
146190		500 	500	10	10	5	5
146192		500 	500	10	10	2	2
146214		1e5 	1e5	1	1	5	5
146378		1e5 	1e5	10	10	3	3
146426		1e5	1e5	1	1 	3 	3
146428		1e5 	1e5 	10	10	3 	3
146429		1e5	1e5 	10	10	4	4
146430		1e5	1e5	1	1	3	3
146466		1e5	1e5	1	1	5	5
146515		1e5	1e5	1	1	3	3
146518		1e5	1e5	1	1	3	3
146527		1e5	1e5	1	1	5	5
146680		500	500	1	1	1	1
146687		500 	500	10	10	1	1 
146711		1e5	1e5	1	1	5	5 
148665		1e5	1e5	1	1	5	5
148690		1e5	1e5	1	1	3	3 
148692		1e5	1e5	10	10	3	3
148711		500	500	10	10	3	3
148717		1e5	1e5	10	10	3	3
148742		1e5	1e5	1	1	2	2
148754		1e5	1e5	1	1	1	1	
149075		1e5	1e5	1	1	5	5 	! may have been changed earlier, not sure
150169		500	500	1	1	2	2
150188		1e5	1e5	1	1	5	5 
150232		500	500	1	1	2	2
150346		1e5 	1e5	1	1	3	3
150352		1e5  	1e5	10	10	3	3
150372		1e5 	1e5	1	1	3	3
150401		1e5 	1e5	10	10	3	3
150450		500	500	1	1	2	2
150456		500	500	1	1	1	1
150474		1e5	1e5	1	1	5	5
150682		500 	500	1	1	1	1 
150705		1e5	1e5	1	1	5	5 
150871		500  	500	1	1	2	2
152507		1e5 	1e5	1	1	5	5
152712		1e5	1e5	1	1	0	0
152775		1e5	1e5	1	1	5	5
153230		1e5 	1e5	1	1	0	0
153394		1e5	1e5	1	1	5	5
153638		1e5	1e5	10	10	5	5
153718		1e5	1e5	10	10	3	3
153883		500 	500	10	10	2	2
153977		1e5	1e5	10	10	3	3 
154008		500 	500	1	1	1	1 
154016		500 	500	1	1	2	2
154032		1e5	1e5	1	1	5	5
154132		500 	500	1	1	2	2
154161		500 	500	1	1	1 	1 
154168		500 	500	10	10	1	1
154174		500	500	1	1	1	1
154222		500 	500	1	1	0	0
154461		1e5	1e5	10	10	3	3
154530		500	500	1	1	3	3
154550		1e5	1e5	10	10	3	3
154572		1e5	1e5	1	1	3	3
154604		500	500	1	1	2	2
154626		1e5	1e5	1	1	5	5
154790		1e5	1e5	10	10	3	3
155044		500	500	1	1	2	2
155050		1e5	1e5	1	1	5	5
155078		1e5	1e5	1	1	0	0
155637		500	500	1	1	2	2
155862		500	500	1	1	0	0
156695		1e5	1e5	10	10	3	3
156717		1e5	1e5	1	1	5	5
156919		500	500	1	1	4	4
156978		500	500	1	1	0	0
157455		500	500	10	10	2	2
157547		1e5	1e5	1	1	3	3
157557		1e5	1e5	10	10	3	3
157584		1e5	1e5	1	1	5	5
157777		1e5	1e5	1	1	3	3
157783		1e5	1e5	10	10	3	3
157801		1e5	1e5	1	1	5	5
158071		1e5	1e5	1	1	5	5
158095		1e5	1e5	1	1	3	3
158114		1e5	1e5	10	10	3	3
158120		1e5	1e5	1	1	3	3
158127		1e5	1e5	1	1	5	5
158173		500	500	1	1	4	4
158233		500	500	1	1	0	0
158292		1e5	1e5	1	1	5	5
158504		1e5	1e5	1	1	0	0
158758		1e5	1e5	1	1	5	5
158840		500	500	1	1	4	4
158845		1e5	1e5	10	10	3	3
158880		1e5	1e5	1	1	5	5
159027		500	500	1	1	4	4
159062		500	500	1	1	0	0
159090		1e5	1e5	1	1	5	5
159482		500	500	1	1	4	4
159488		500	500	1	1	2	2
159489		500	500	1	1	4	4
159491		500	500	1	1	2	4
159526		500	500	1	1	0	0
159674		1e5	1e5	10	10	3	3
159706		1e5	1e5	1	1	5	5
159858		1e5	1e5	1	1	0	0
160084		500	500	10	10	2	2
160186		500	500	1	1	2	2
160187		500	500	1	1	4	4
160195		500	500	10	10	4	4
160216		500	500	1	1	4	4
160217		500	500	10	10	4	4
160227		1e5	1e5	1	1	5	5
160602		500	500	1	1	4	4	
160631		1e5	1e5	1	1	5	5	! modified 2/22/2016 due to apparent error
162810		500	500	1	1	1	1
162824		500	500	1	1	4	1
162860		1e5	1e5	1	1	5	5 
163098		1e5	1e5	1	1	0	0
163234		1e5	1e5	1	1	5	5
163266		500	500	1	1	4	4
163282		500	500	1	1	2	2
163289		1e5	1e5	1	1	0	0
163300		1e5	1e5	1	1	5	5	! not certain about exact shot number
163557		1e5	1e5	1	1	0	0
163624		1e5	1e5	1	1	5	5
163673		1e5	1e5	1	1	0	0
163743		1e5	1e5	1	1	5	5
163841		1e5	1e5	1	1	0	0
164298		1e5	1e5	1	1	5	5
164380		500	500	1	1	1	1
164414		1e5	1e5	1	1	5	5
164822		1e5	1e5	1	1	0	0
164864		1e5	1e5	1	1	3	3
164972		1e5	1e5	1	1	1	1
165359		1e5	1e5	10	10	3	3
165390		1e5	1e5	1	1	5	5
165656		1e5	1e5	1	1	0	0	! closed for boronization
165788		1e5	1e5	1	1	5	5
165973		1e5	1e5	10	10	5	5
165974		500	500	1	1	5	5
165975		500	500	10	10	5	5
165976		1e5	1e5	10	10	5	5
165982		1e5	1e5	1	1	5	5
165986		1e5	1e5	10	10	5	5
165987		1e5	1e5	10	10	3	3
166018		1e5	1e5	1	1	5	5 
166180		1e5	1e5	1	1	0	0	! closed for boronization
166215		1e5	1e5	1	1	5	5
168845		1e5	1e5	1	1	5	5
169420		500	500	10	10	2	2
169519		1e5	1e5	1	1	5	5
169797		1e5	1e5	1	1	0	0	! closed for boronization
169948		1e5	1e5	1	1	5	5
170467		500	500	1	1	1	1
170545		1e5	1e5	1	1	5	5
170687		500	500	1	1	4	4
170711		1e5	1e5	1	1	5	5
170903		1e5	1e5	1	1	0	0	! closed for boronization
171282		1e5	1e5	1	1	5	5
171322		1e5	1e5	10	10	3	3
171366		1e5	1e5	1	1	5	5
172241		500	500	1	1	4	4	
172268		500	1e5	1	1	4	5
172283		500	500	1	1	4	4
172287		1e5	1e5	10	10	5	5
172319		500	500	1	1	4	4
172353		1e5	1e5	1	1	0	0	! closed for boronization
